_id,APPLICATION_,STATUS,X,Y,WARD_NAME,Watercourse_Viol,Wetland_Viol,Overall_Status,Violation_Type
1849,17 112623 NNY 15 SB,Under Review ,309548.936999999976251,4842369.476999999955297,Eglinton-Lawrence,NO,NO,PASS,None
1850,17 112623 NNY 15 SB,Under Review ,309381.848999999987427,4842389.247999999672174,Eglinton-Lawrence,NO,NO,PASS,None
1856,19 240129 STE 09 SA,Under Review ,307990.803000000014435,4836881.986999999731779,Davenport,NO,NO,PASS,None
1857,24 235912 NNY 08 SB,Under Review ,307681.216000000014901,4839275.961000000126660,Eglinton-Lawrence,NO,NO,PASS,None
1867,09 190125 ESC 37 SA,Under Review,319927.477000000013504,4845354.343000000342727,Scarborough Centre,NO,NO,PASS,None
1880,21 234394 STE 14 SB,Under Review ,316974.430999999982305,4835064.007000000216067,Toronto-Danforth,NO,NO,PASS,None
1882,25 187784 NNY 06 OZ,Under Review ,308070.614000000001397,4845592.275000000372529,York Centre,NO,NO,PASS,None
1883,21 124972 NNY 18 SA,Under Review ,310274.169999999983702,4848409.947999999858439,Willowdale,NO,NO,PASS,None
1884,21 124972 NNY 18 SA,Under Review ,310269.385000000009313,4848424.567999999970198,Willowdale,NO,NO,PASS,None
1888,21 226522 STE 12 SB,Under Review ,313343.810999999986961,4838681.531999999657273,Toronto-St. Paul's,NO,NO,PASS,None
1908,21 234491 STE 13 SB,Under Review ,314023.142999999981839,4836177.000000000000000,Toronto Centre,NO,NO,PASS,None
1946,25 121712 STE 12 SA,Under Review ,313151.913000000000466,4838974.067999999970198,Toronto-St. Paul's,NO,NO,PASS,None
1948,25 159156 STE 12 SA,Under Review ,310189.376999999978580,4838928.780000000260770,Toronto-St. Paul's,NO,NO,PASS,None
1957,21 236297 WET 03 SB,Under Review ,304928.870999999984633,4830293.427000000141561,Etobicoke-Lakeshore,NO,NO,PASS,None
1961,19 209047 ESC 22 OZ,Under Review ,320518.333999999973457,4853560.127999999560416,Scarborough-Agincourt,NO,NO,PASS,None
1968,25 155953 STE 09 OZ,Under Review ,307787.179000000003725,4838972.389000000432134,Davenport,NO,NO,PASS,None
1969,25 155953 STE 09 OZ,Under Review ,307755.441999999980908,4838960.266999999992549,Davenport,NO,NO,PASS,None
1970,26 196387 NNY 15 OZ,Under Review ,317000.106000000028871,4840053.173999999649823,Don Valley West,NO,NO,PASS,None
1973,21 239179 STE 12 CD,Under Review ,313515.495999999984633,4837735.578999999910593,Toronto-St. Paul's,NO,NO,PASS,None
1974,21 239179 STE 12 CD,Under Review ,313516.805999999982305,4837753.866999999620020,Toronto-St. Paul's,NO,NO,PASS,None
1976,22 184086 NNY 16 SA,Under Review ,318047.563000000023749,4841908.968000000342727,Don Valley East,NO,NO,PASS,None
1981,21 235019 STE 10 CD,Under Review ,313623.146999999997206,4834128.476999999955297,Spadina-Fort York,NO,NO,PASS,None
1982,24 114801 NNY 18 SA,Under Review ,311398.816999999980908,4849176.064000000245869,Willowdale,NO,NO,PASS,None
1987,23 141989 STE 14 SA,Under Review ,316208.837999999988824,4837569.276999999769032,Toronto-Danforth,NO,NO,PASS,None
1997,22 179827 STE 10 SA,Under Review ,313023.813000000023749,4833466.313000000081956,Spadina-Fort York,NO,NO,PASS,None
2000,23 140475 WET 03 SA,Under Review ,301563.566999999980908,4832647.504999999888241,Etobicoke-Lakeshore,NO,NO,PASS,None
2011,21 225909 STE 12 SB,Under Review ,313479.032000000006519,4839562.167000000365078,Toronto-St. Paul's,NO,NO,PASS,None
2023,24 237031 STE 13 SA,Under Review ,314102.458999999973457,4835793.737999999895692,Toronto Centre,NO,NO,PASS,None
2041,21 159994 NNY 18 SA,Under Review ,311698.776000000012573,4847857.879999999888241,Willowdale,NO,NO,PASS,None
2042,21 203254 STE 13 SA,Under Review ,314113.473999999987427,4835764.633999999612570,Toronto Centre,NO,NO,PASS,None
2062,21 235162 STE 19 SB,Under Review ,319858.905000000027940,4836183.735000000335276,Beaches-East York,NO,NO,PASS,None
2071,21 234414 STE 12 CD,Under Review ,313371.224999999976717,4838393.673000000417233,Toronto-St. Paul's,NO,NO,PASS,None
2072,23 179321 NNY 08 SA,Under Review ,312724.891999999992549,4840548.122999999672174,Eglinton-Lawrence,NO,NO,PASS,None
2079,21 223579 WET 03 SB,Under Review ,302221.675999999977648,4833039.535000000149012,Etobicoke-Lakeshore,NO,NO,PASS,None
2081,26 158478 ESC 24 OZ,Under Review ,326245.012999999977183,4848977.748999999836087,Scarborough-Guildwood,NO,NO,PASS,None
2093,22 207193 WET 03 OZ,Under Review ,304928.870999999984633,4830293.427000000141561,Etobicoke-Lakeshore,NO,NO,PASS,None
2106,22 191099 NNY 18 OZ,Under Review ,311351.451000000000931,4850447.571999999694526,Willowdale,NO,NO,PASS,None
2107,20 230363 ESC 20 SB,Under Review ,325137.767999999981839,4842759.822999999858439,Scarborough Southwest,NO,NO,PASS,None
2116,21 234412 STE 10 CD,Under Review ,313331.923999999999069,4833730.080000000074506,Spadina-Fort York,NO,NO,PASS,None
2121,21 186137 WET 05 SB,Under Review ,306092.756999999983236,4838314.132000000216067,York South-Weston,NO,NO,PASS,None
2125,26 120711 STE 19 CD,Under Review ,320749.087999999988824,4838430.774000000208616,Beaches-East York,NO,NO,PASS,None
2129,18 214150 STE 18 SB,Under Review ,309681.683000000019092,4836154.135999999940395,Davenport,NO,NO,PASS,None
2153,21 214202 STE 11 CD,Under Review ,314293.213999999978114,4835115.457999999634922,University-Rosedale,NO,NO,PASS,None
2155,23 134151 WET 05 SA,Under Review ,306471.549999999988358,4836798.372999999672174,York South-Weston,NO,NO,PASS,None
2159,21 220624 STE 11 SB,Under Review ,312861.092000000004191,4836353.297000000253320,University-Rosedale,NO,NO,PASS,None
2160,21 204526 STE 13 SA,Under Review ,314539.384000000020023,4834086.990000000223517,Toronto Centre,NO,NO,PASS,None
2161,22 151908 STE 09 SA,Under Review ,311009.365999999979977,4834695.502999999560416,Davenport,NO,NO,PASS,None
2162,21 251925 WET 07 OZ,Under Review ,304618.305999999982305,4846778.907999999821186,Humber River-Black Creek,NO,NO,PASS,None
2163,23 153890 NNY 18 SA,Under Review ,311398.816999999980908,4849176.064000000245869,Willowdale,NO,NO,PASS,None
2177,25 252382 NNY 18 SA,Under Review ,311881.102000000013504,4846394.469999999739230,Willowdale,NO,NO,PASS,None
2178,21 251413 STE 13 SA,Under Review ,314025.118000000016764,4836299.662999999709427,Toronto Centre,NO,NO,PASS,None
2179,22 191098 NNY 18 SA,Under Review ,311351.451000000000931,4850447.571999999694526,Willowdale,NO,NO,PASS,None
2187,21 251918 WET 07 SB,Under Review ,304618.305999999982305,4846778.907999999821186,Humber River-Black Creek,NO,NO,PASS,None
2197,26 112744 NNY 17 SA,Under Review ,316638.216000000014901,4849554.536000000312924,Don Valley North,NO,NO,PASS,None
2210,18 272239 ESC 22 SB,Under Review ,322092.011999999987893,4848838.962000000290573,Scarborough-Agincourt,NO,NO,PASS,None
2211,21 235961 NNY 15 SB,Under Review ,316119.213999999978114,4841411.530000000260770,Don Valley West,NO,NO,PASS,None
2213,26 185667 STE 12 SA,Under Review ,313343.810999999986961,4838681.531999999657273,Toronto-St. Paul's,NO,NO,PASS,None
2216,20 215681 ESC 22 OZ,Under Review ,319774.396999999997206,4848362.616999999620020,Scarborough-Agincourt,NO,NO,PASS,None
2219,22 227434 STE 13 SA,Under Review ,314546.787000000011176,4835390.883000000379980,Toronto Centre,NO,NO,PASS,None
2234,26 101832 STE 11 OZ,Under Review ,314070.446999999985565,4835016.577999999746680,University-Rosedale,NO,NO,PASS,None
2269,25 138195 NNY 18 SB,Under Review ,310274.169999999983702,4848409.947999999858439,Willowdale,NO,NO,PASS,None
2270,25 138195 NNY 18 SB,Under Review ,310269.385000000009313,4848424.567999999970198,Willowdale,NO,NO,PASS,None
2275,21 229241 WET 03 CD,Under Review ,302499.425999999977648,4834044.036999999545515,Etobicoke-Lakeshore,NO,NO,PASS,None
2276,21 163044 STE 09 SB,Under Review ,307754.797000000020489,4836640.641999999992549,Davenport,NO,NO,PASS,None
2280,25 184214 STE 04 SA,Under Review ,308596.476000000024214,4835161.820000000298023,Parkdale-High Park,NO,NO,PASS,None
2282,21 178726 STE 11 SA,Under Review ,313096.619000000006054,4836986.472000000067055,University-Rosedale,NO,NO,PASS,None
2283,21 178726 STE 11 SA,Under Review ,313108.090000000025611,4837000.802000000141561,University-Rosedale,NO,NO,PASS,None
2291,21 236433 WET 03 OZ,Under Review ,300166.416000000026543,4830002.932000000029802,Etobicoke-Lakeshore,NO,NO,PASS,None
2292,21 241239 WET 05 SA,Under Review ,306853.086999999999534,4838777.606999999843538,York South-Weston,NO,NO,PASS,None
2294,22 170530 NNY 08 SA,Under Review ,312780.689000000013039,4840837.609000000171363,Eglinton-Lawrence,NO,NO,PASS,None
2310,25 214767 NNY 18 OZ,Under Review ,310862.264000000024680,4846260.161999999545515,Willowdale,NO,NO,PASS,None
2317,21 232282 STE 10 CD,Under Review ,313747.853999999992084,4833917.825000000186265,Spadina-Fort York,NO,NO,PASS,None
2320,19 237185 WET 05 OZ,Under Review ,306428.132999999972526,4840717.808000000193715,York South-Weston,NO,NO,PASS,None
2323,21 169465 NNY 15 SA,Under Review ,313488.184000000008382,4841040.516999999992549,Don Valley West,NO,NO,PASS,None
2325,26 165289 NNY 08 OZ,Under Review ,310617.228999999992084,4841101.771999999880791,Eglinton-Lawrence,NO,NO,PASS,None
2330,22 196041 ESC 21 SA,Under Review ,321623.065000000002328,4843069.716000000014901,Scarborough Centre,NO,NO,PASS,None
2333,25 145839 STE 19 OZ,Under Review ,319446.952999999979511,4837063.379999999888241,Beaches-East York,NO,NO,PASS,None
2344,21 240659 ESC 21 SA,Under Review ,319759.213999999978114,4846284.304999999701977,Scarborough Centre,NO,NO,PASS,None
2345,22 204259 STE 14 SA,Under Review ,316692.640000000013970,4835142.433000000193715,Toronto-Danforth,YES,NO,FAIL,Watercourse
2346,22 204260 STE 14 OZ,Under Review ,316692.640000000013970,4835142.433000000193715,Toronto-Danforth,YES,NO,FAIL,Watercourse
2347,23 152215 NNY 18 SA,Under Review ,311398.816999999980908,4849176.064000000245869,Willowdale,NO,NO,PASS,None
2357,22 179762 NNY 18 SA,Under Review ,311612.911000000021886,4850013.019000000320375,Willowdale,NO,NO,PASS,None
2362,19 264673 STE 10 SA,Under Review ,313331.923999999999069,4833730.080000000074506,Spadina-Fort York,NO,NO,PASS,None
2382,21 206417 STE 14 SB,Under Review ,316245.820000000006985,4836971.986999999731779,Toronto-Danforth,NO,NO,PASS,None
2393,24 106385 ESC 22 OZ,Under Review ,319774.396999999997206,4848362.616999999620020,Scarborough-Agincourt,NO,NO,PASS,None
2396,25 265168 STE 13 SA,Under Review ,314578.755000000004657,4836382.695000000298023,Toronto Centre,NO,NO,PASS,None
2400,25 232204 ESC 24 OZ,Under Review ,328692.038000000000466,4845037.347000000067055,Scarborough-Guildwood,NO,NO,PASS,None
2408,22 137869 STE 12 SA,Under Review ,313516.805999999982305,4837753.866999999620020,Toronto-St. Paul's,NO,NO,PASS,None
2409,22 137869 STE 12 SA,Under Review ,313515.495999999984633,4837735.578999999910593,Toronto-St. Paul's,NO,NO,PASS,None
2410,22 137869 STE 12 SA,Under Review ,313502.724999999976717,4837726.830000000074506,Toronto-St. Paul's,NO,NO,PASS,None
2413,22 146295 STE 14 SA,Under Review ,317892.081000000005588,4837590.809999999590218,Toronto-Danforth,NO,NO,PASS,None
2414,21 234020 NNY 15 CD,Under Review ,313488.184000000008382,4841040.516999999992549,Don Valley West,NO,NO,PASS,None
2415,21 236477 WET 03 SB,Under Review ,300166.416000000026543,4830002.932000000029802,Etobicoke-Lakeshore,NO,NO,PASS,None
2416,22 221795 STE 14 OZ,Under Review ,319493.798999999999069,4836064.495000000111759,Toronto-Danforth,NO,NO,PASS,None
2432,21 235160 STE 13 SB,Under Review ,315790.570999999996275,4834814.708999999798834,Toronto Centre,NO,NO,PASS,None
2433,21 235160 STE 13 SB,Under Review ,315755.875999999989290,4834819.472000000067055,Toronto Centre,NO,NO,PASS,None
2434,21 250827 STE 10 SA,Under Review ,312579.348999999987427,4833836.583999999798834,Spadina-Fort York,NO,NO,PASS,None
2461,25 215644 ESC 22 OZ,Under Review ,321105.175999999977648,4848794.088000000454485,Scarborough-Agincourt,NO,NO,PASS,None
2471,21 235806 ESC 20 OZ,Under Review ,324180.869000000006054,4841317.599000000394881,Scarborough Southwest,NO,NO,PASS,None
2476,17 112623 NNY 15 SB,Under Review ,309497.624000000010710,4842381.031999999657273,Eglinton-Lawrence,NO,NO,PASS,None
2477,17 112623 NNY 15 SB,Under Review ,308993.023999999975786,4842358.308000000193715,Eglinton-Lawrence,NO,NO,PASS,None
2479,23 138551 STE 12 SA,Under Review ,309016.630000000004657,4839255.555999999865890,Toronto-St. Paul's,NO,NO,PASS,None
2480,24 166781 WET 07 SA,Under Review ,301839.912000000011176,4844960.718000000342727,Humber River-Black Creek,NO,NO,PASS,None
2487,23 154398 STE 10 SA,Under Review ,311199.537000000011176,4832730.811999999918044,Spadina-Fort York,NO,NO,PASS,None
2498,26 202543 STE 12 SA,Under Review ,311883.928000000014435,4838615.951000000350177,Toronto-St. Paul's,NO,NO,PASS,None
2502,16 270578 ESC 35 SA,Under Review ,322397.239999999990687,4839024.519999999552965,Scarborough Southwest,NO,NO,PASS,None
2512,21 143597 ESC 23 OZ,Under Review ,321805.346000000019558,4851736.581000000238419,Scarborough North,NO,NO,PASS,None
2513,21 234435 STE 10 CD,Under Review ,312976.505999999993946,4833453.133999999612570,Spadina-Fort York,NO,NO,PASS,None
2514,23 172335 ESC 21 OZ,Under Review,320990.588999999978114,4842917.105999999679625,Scarborough Centre,NO,NO,PASS,None
2518,23 192792 STE 10 CD,Under Review ,313571.413000000000466,4833726.554999999701977,Spadina-Fort York,NO,NO,PASS,None
2519,22 196038 ESC 21 OZ,Under Review ,321623.065000000002328,4843069.716000000014901,Scarborough Centre,NO,NO,PASS,None
2528,19 155807 STE 12 SA,Under Review ,313371.224999999976717,4838393.673000000417233,Toronto-St. Paul's,NO,NO,PASS,None
2532,21 235161 STE 19 SA,Under Review ,319858.905000000027940,4836183.735000000335276,Beaches-East York,NO,NO,PASS,None
2537,25 149980 NNY 08 SA,Under Review ,309459.326000000000931,4840635.616999999620020,Eglinton-Lawrence,NO,NO,PASS,None
2546,26 192956 WET 03 OZ,Under Review ,300166.416000000026543,4830002.932000000029802,Etobicoke-Lakeshore,NO,NO,PASS,None
2558,20 234885 ESC 20 SA,Under Review ,324452.699000000022352,4843653.010999999940395,Scarborough Southwest,NO,NO,PASS,None
2560,23 138638 STE 10 SA,Under Review ,313119.617000000027474,4834061.247000000439584,Spadina-Fort York,NO,NO,PASS,None
2569,21 234409 NNY 18 CD,Under Review ,311698.776000000012573,4847857.879999999888241,Willowdale,NO,NO,PASS,None
2571,22 221902 NNY 15 SA,Under Review ,314724.126999999978580,4840935.440000000409782,Don Valley West,NO,NO,PASS,None
2581,23 172397 ESC 21 SB,Under Review ,320990.588999999978114,4842917.105999999679625,Scarborough Centre,NO,NO,PASS,None
2585,24 208067 NNY 15 SA,Under Review ,314572.053000000014435,4841165.180999999865890,Don Valley West,NO,NO,PASS,None
2586,26 129467 STE 04 SA,Under Review ,306355.675999999977648,4835977.820000000298023,Parkdale-High Park,NO,NO,PASS,None
2596,21 199636 STE 14 OZ,Under Review ,316245.820000000006985,4836971.986999999731779,Toronto-Danforth,NO,NO,PASS,None
2598,22 175297 WET 02 SA,Under Review ,299920.163999999989755,4832307.492999999783933,Etobicoke Centre,NO,NO,PASS,None
2599,22 175297 WET 02 SA,Under Review ,299871.755999999993946,4832463.042000000365078,Etobicoke Centre,NO,NO,PASS,None
2605,21 252097 WET 03 SA,Under Review ,304928.870999999984633,4830293.427000000141561,Etobicoke-Lakeshore,NO,NO,PASS,None
2606,25 184923 STE 04 SA,Under Review ,308596.476000000024214,4835161.820000000298023,Parkdale-High Park,NO,NO,PASS,None
2608,22 196040 ESC 21 SB,Under Review ,321623.065000000002328,4843069.716000000014901,Scarborough Centre,NO,NO,PASS,None
2610,21 186124 WET 05 OZ,Under Review ,306092.756999999983236,4838314.132000000216067,York South-Weston,NO,NO,PASS,None
2613,26 155093 NNY 16 OZ,Under Review ,318008.788000000000466,4842256.538999999873340,Don Valley East,NO,NO,PASS,None
2624,25 257536 NNY 18 OZ,Under Review ,311273.376999999978580,4848579.746000000275671,Willowdale,NO,NO,PASS,None
2627,22 170531 NNY 08 OZ,Under Review ,312780.689000000013039,4840837.609000000171363,Eglinton-Lawrence,NO,NO,PASS,None
2629,24 174546 WET 03 SA,Under Review ,305275.091000000014901,4830808.449000000022352,Etobicoke-Lakeshore,NO,NO,PASS,None
2665,22 129627 STE 13 SA,Under Review ,314902.876999999978580,4834769.637000000104308,Toronto Centre,NO,NO,PASS,None
2668,21 235814 ESC 20 SB,Under Review ,324180.869000000006054,4841317.599000000394881,Scarborough Southwest,NO,NO,PASS,None
2678,25 236949 STE 13 OZ,Under Review ,316319.804000000003725,4835451.343000000342727,Toronto Centre,NO,NO,PASS,None
2679,23 174316 WET 05 SA,Under Review ,305350.349999999976717,4838552.214999999850988,York South-Weston,NO,NO,PASS,None
2703,24 175201 WET 03 SA,Under Review ,305275.091000000014901,4830808.449000000022352,Etobicoke-Lakeshore,NO,NO,PASS,None
2718,26 191872 WET 03 OZ,Under Review ,305275.091000000014901,4830808.449000000022352,Etobicoke-Lakeshore,NO,NO,PASS,None
2727,22 242949 WET 05 SA,Under Review ,303553.976000000024214,4839788.472000000067055,York South-Weston,NO,NO,PASS,None
2742,25 159447 STE 10 CD,Under Review ,313078.977000000013504,4833655.046000000089407,Spadina-Fort York,NO,NO,PASS,None
2832,20 209468 NNY 18 SA,Under Review ,311504.340000000025611,4849208.408999999985099,Willowdale,NO,NO,PASS,None
2837,19 193057 STE 04 SA,Under Review ,310192.049999999988358,4832654.383999999612570,Parkdale-High Park,NO,NO,PASS,None
2846,16 126393 STE 28 SB,Amend Drft Plan App,314952.967000000004191,4833431.275999999605119,Spadina-Fort York,NO,NO,PASS,None
2855,21 231206 NNY 08 SA,Under Review ,311405.318000000028405,4842762.508000000379980,Eglinton-Lawrence,NO,NO,PASS,None
2862,19 243233 NNY 06 SA,Under Review ,308890.874000000010710,4849657.400999999605119,York Centre,NO,NO,PASS,None
2866,17 112623 NNY 15 SB,Under Review ,309319.770000000018626,4842408.457000000402331,Eglinton-Lawrence,NO,NO,PASS,None
2867,17 112623 NNY 15 SB,Under Review ,309389.016999999992549,4842438.059000000357628,Eglinton-Lawrence,NO,NO,PASS,None
2868,17 112623 NNY 15 SB,Under Review ,309401.590000000025611,4842338.459999999962747,Eglinton-Lawrence,NO,NO,PASS,None
2869,17 112623 NNY 15 SB,Under Review ,309483.520000000018626,4842227.694000000134110,Eglinton-Lawrence,NO,NO,PASS,None
2873,21 233900 STE 13 CD,Under Review ,314217.868000000016764,4835827.491000000387430,Toronto Centre,NO,NO,PASS,None
2923,25 113994 WET 07 SA,Under Review ,302318.597999999998137,4845040.609000000171363,Humber River-Black Creek,NO,NO,PASS,None
